img_id,cattr_hu2,cattr_hu1,cattr_color_yellow_ratio,cattr_color_red_ratio,cattr_lbp_energy,cattr_color_orange_ratio,cattr_sat_mean,cattr_hu3
1014,0.000632059823762367,0.2831665183363007,0.03555484693877551,0.00015943877551020407,0.06289368867874146,0.003308354591836735,0.2917834520339966,0.0003266827927480641
1047,3.471893250510527e-05,0.2525959517081867,0.5069953762755102,0.001096141581632653,0.04071687161922455,0.023776307397959183,0.36866775155067444,2.5099006934490574e-05
1062,0.00029665706286749894,0.1937875987723388,0.0036073022959183672,0.2124920280612245,0.03924084082245827,0.055385044642857144,0.3413774073123932,0.00047869569707988205
1083,5.670729352261788e-07,0.16677614504008745,0.24314413265306123,0.0,0.07314205169677734,0.10670440051020408,0.8289952874183655,9.938888858226018e-08
1146,4.759896293978541e-05,0.18893171559608143,0.4438376913265306,0.0036073022959183672,0.058844905346632004,0.0447624362244898,0.5468925833702087,0.0001176386724624995
1148,8.25154450254446e-05,0.21057389039920055,0.3540736607142857,0.007912149234693877,0.04525837302207947,0.34731744260204084,0.38002678751945496,4.187933129023742e-05
1152,0.00039412132122671774,0.20231814509048826,0.028380102040816327,0.021205357142857144,0.041606150567531586,0.11094945790816327,0.3976384699344635,2.9843330157861207e-06
1165,0.0013587077895296617,0.25127127371500213,0.1610530931122449,0.007752710459183673,0.042204469442367554,0.03360172193877551,0.2563112676143646,0.0006126494442494828
1166,0.0020347036343772136,0.23271361009822855,0.02955596301020408,0.0034080038265306123,0.054249003529548645,0.5346978635204082,0.4473682641983032,0.0006120347899679337
1171,0.04993776136045061,0.44888841383344996,0.019232302295918366,3.985969387755102e-05,0.0527547225356102,0.05351163903061224,0.13090002536773682,0.0077264412516873104
1174,0.0002983447955538736,0.27273458322601885,0.021205357142857144,0.08759167729591837,0.0444299690425396,0.24021444515306123,0.2621031403541565,4.942115691968683e-05
1405,0.0037313130914660257,0.21334756818493683,0.005002391581632653,0.028121014030612245,0.04552850499749184,0.33238998724489793,0.20894837379455566,0.0013543760249671306
1419,0.0009519856299866963,0.36372571093744765,0.08161272321428571,0.05365114795918367,0.06212763488292694,0.004245057397959184,0.22189994156360626,0.009350619400741859
1422,0.0034657748564298732,0.267242874962598,0.06259964923469388,0.016980229591836735,0.036111295223236084,0.06744260204081633,0.20942652225494385,0.0011728041962732623
1426,7.0643954921880005e-06,0.17344884794722976,0.277523118622449,0.003866390306122449,0.04494938626885414,0.2916932397959184,0.2947262227535248,6.831554991803254e-07
1444,0.0027970364237822486,0.28926930930097694,0.014807876275510204,0.0016741071428571428,0.0386689193546772,0.0914779974489796,0.14676246047019958,0.004516767260231611
1454,0.0004691253936994363,0.19498516279787187,0.13538345025510204,0.003567442602040816,0.04081307351589203,0.43026546556122447,0.35505273938179016,1.4621367916268873e-05
1506,0.058483227745220745,0.5056510993251272,0.0,0.0,0.043009333312511444,0.0,0.17051205039024353,0.015250125270448394
1521,2.9713356560380074e-07,0.16686298432593016,0.5747767857142857,0.000817123724489796,0.05385706573724747,0.02939652423469388,0.39959225058555603,7.299147537047138e-08
1582,0.00024595418309948826,0.20021076760622342,0.4444953762755102,0.006796077806122449,0.035246387124061584,0.26157924107142855,0.30903297662734985,0.00011604297891119178
1621,0.0019057909062010132,0.2517258613824316,0.002311862244897959,0.026805644132653062,0.03764142841100693,0.14475047831632654,0.1633034497499466,0.005785585111860276
1624,0.0034853790322707085,0.2476139105569175,0.0,0.0,0.08398192375898361,0.00023915816326530612,0.21956190466880798,0.01179765269293193
1627,0.0003804632678756164,0.2406038174810562,0.10168207908163265,1.992984693877551e-05,0.04231715947389603,0.01793686224489796,0.2900797128677368,0.0016274078917607009
1659,0.0010556890266267753,0.2724801627475527,0.0,0.0,0.0664038136601448,0.0,0.3568544089794159,0.000493966994983484
1685,0.0012608734853263065,0.271381785629743,3.985969387755102e-05,0.0038863201530612247,0.04544449225068092,0.012635522959183673,0.0920690968632698,0.009427829128253767
1941,0.0004022327730505801,0.19641910464414633,0.15027104591836735,0.05494658801020408,0.03853394091129303,0.20308514030612246,0.37890806794166565,7.588568867749692e-05
1960,0.015532983198100784,0.27413736040177883,0.08553890306122448,0.10210060586734694,0.05252065509557724,0.2125518176020408,0.24838827550411224,0.002832561385610261
1964,0.0003603014200154051,0.20076882545142283,0.17711654974489796,0.2323620854591837,0.04239220544695854,0.4034797512755102,0.31113672256469727,0.00015785390258392362
1976,0.019950698194128702,0.2748485985787028,0.0,0.1551139987244898,0.045239709317684174,0.009526466836734694,0.11044855415821075,0.002314088000204097
1979,0.052508857109293414,0.7089909834360538,3.985969387755102e-05,0.09183673469387756,0.05376574397087097,0.06269929846938775,0.10602280497550964,0.18813670791373244
2131,0.0,0.16666322314049586,0.7470304528061225,0.00023915816326530612,0.04554538428783417,0.24786750637755103,0.5359164476394653,0.0
2357,0.0008963943578722308,0.21219688919313678,0.003946109693877551,0.22879464285714285,0.0398765504360199,0.18598533163265307,0.4055456817150116,0.00022588358424273456
2594,0.001298619517778442,0.2094547027350856,0.0002192283163265306,0.015465561224489796,0.042070407420396805,0.39413265306122447,0.2490730732679367,0.00235949265416627
2668,0.0021753668649538813,0.29118320620134014,0.2136280293367347,0.00047831632653061223,0.046069901436567307,0.05638153698979592,0.29227393865585327,0.0004400672482409926
2689,1.5516215305160693e-06,0.16891463929925568,0.5219029017857143,0.0001992984693877551,0.050922706723213196,0.026407047193877552,0.5175552368164062,4.549945450963163e-06
2718,1.5731527048953823e-05,0.18504720520887175,0.007752710459183673,0.033522002551020405,0.12792937457561493,0.8391462053571429,0.4658246338367462,2.258703262535753e-06
2723,0.0005692397514263844,0.26466065365519975,0.4809470663265306,0.03846460459183673,0.07281170040369034,0.13406808035714285,0.2471727877855301,0.0003220090449448191
2765,0.048220242079990136,0.40331267411220567,0.023816167091836735,0.030711894132653062,0.1555023044347763,0.16005660076530612,0.13157139718532562,0.0066350931419391496
3022,0.1344301399758584,0.5743008618199652,0.001096141581632653,0.00430484693877551,0.04937956482172012,0.10656489158163265,0.07908570021390915,0.1184899168575426
3080,0.013570123543347393,0.2725440488445716,0.0013552295918367347,0.020049426020408163,0.03635981306433678,0.09520487882653061,0.23356960713863373,0.005487682439545788
3134,3.043923033906691e-07,0.1667324144233195,0.8205516581632653,0.0,0.03666236996650696,0.16454081632653061,0.6675930619239807,9.063042975125677e-08
3135,0.001325081631370815,0.21425338937034386,0.15296157525510204,0.0005181760204081633,0.046595677733421326,0.4578483737244898,0.44824475049972534,0.0008659189633301134
3164,0.00021736272821893337,0.20486885249188358,0.03886320153061224,0.00015943877551020407,0.03608761727809906,0.4699856505102041,0.3112061023712158,0.00022386953945259235
3170,0.00025341651734636124,0.1986181011554829,0.12601642219387754,0.04878826530612245,0.04496787488460541,0.4398915816326531,0.3880052864551544,1.2268299790755766e-05
3184,9.34337269753818e-07,0.1732869197106274,0.13817362882653061,0.0047831632653061226,0.03979102149605751,0.692741549744898,0.7002971172332764,4.1667012263057474e-07
3187,0.0030763702342701707,0.18845314022840123,0.31423389668367346,0.013173628826530613,0.036840494722127914,0.357242506377551,0.43925145268440247,0.0008947491792769113
3281,0.000637428859672321,0.23938656729877772,0.051080197704081634,0.018255739795918366,0.04100529104471207,0.022401147959183673,0.41112133860588074,8.643648935883387e-06
3284,0.00012451888093158723,0.2652884668284845,0.061423788265306124,0.026247608418367346,0.05668536573648453,0.01865433673469388,0.3350377678871155,8.205622650810333e-05
3292,0.00023582686339702742,0.2973259512632578,0.05781648596938776,0.04545998086734694,0.041801609098911285,0.1942761479591837,0.2787245213985443,0.0001686052159605913
3360,2.189210026998222e-05,0.34247890333424746,3.985969387755102e-05,0.01642219387755102,0.04212388023734093,0.010981345663265306,0.18317648768424988,0.014532262868769293
3376,0.003525760366769594,0.3212666304919085,0.0010363520408163266,0.001833545918367347,0.05154671519994736,0.3303172831632653,0.18314124643802643,0.004310157563734138
3381,0.02267476909725394,0.4440263855597565,0.0015744579081632653,0.02423469387755102,0.03980863839387894,0.08767139668367346,0.14816811680793762,0.016761534878095594
3462,0.6070936439847677,1.1871125532427271,0.0001992984693877551,0.006796077806122449,0.03968725726008415,0.0030691964285714285,0.09717973321676254,0.32143690995483365
3585,0.0033136556374480843,0.486080460709026,0.00023915816326530612,0.021683673469387755,0.041738249361515045,0.10495057397959184,0.09421667456626892,0.09647559323371938
3620,0.0005410141947555302,0.235291947274028,0.00011957908163265306,0.0,0.045756250619888306,0.0008769132653061224,0.276012122631073,0.00022842487072870593
3640,0.7811801213509062,1.2406971452235556,0.0007573341836734694,0.0,0.04740539938211441,0.04049744897959184,0.0800224021077156,0.8862467907942717
3702,3.7732230858221163,2.7203793073304734,0.003009406887755102,0.0,0.039570413529872894,0.0022122130102040817,0.03988431394100189,10.188691876690527
3751,0.09989618942954347,0.8899716780867972,0.002152423469387755,0.015106823979591837,0.035258833318948746,0.08607700892857142,0.14156663417816162,0.035631340685095304
4288,0.045150959769494264,0.39019010664056497,0.0,0.0034080038265306123,0.16078057885169983,0.003627232142857143,0.16766482591629028,0.03493108433630499
4411,0.012700277621416279,0.699206687347004,0.042071906887755105,0.00013950892857142856,0.0514022558927536,0.014847735969387755,0.12118380516767502,0.027138311303353722
4474,0.012872447113638427,0.2476140555126221,0.1084781568877551,0.0001793686224489796,0.0669417604804039,0.15367904974489796,0.22797393798828125,0.00261753653873078
4602,0.0005778120892711264,0.26098300182718204,0.3839485012755102,0.0008569834183673469,0.039544686675071716,0.05406967474489796,0.5370107293128967,0.0001443540995554051
4613,7.317532828760621e-05,0.22592725716454903,0.15481505102040816,0.0010363520408163266,0.05090612918138504,0.004623724489795918,0.3736664056777954,9.067530200726559e-07
4624,0.005090054927471416,0.39929781433926903,0.017119738520408163,0.017538265306122448,0.0411398708820343,0.07118941326530612,0.1173790693283081,0.009304004757422058
4635,0.004831397393580331,0.29337226161294866,0.017418686224489797,5.978954081632653e-05,0.04314804822206497,0.028918207908163265,0.15728214383125305,0.006519230197418422
4675,0.0001624215535804098,0.2613571607583337,0.07971938775510204,0.0007772640306122449,0.03999985009431839,0.6147161989795918,0.3392304480075836,1.9487941435164486e-06
4700,0.0006697782686507345,0.311484696475672,0.18634406887755103,0.00027901785714285713,0.05210421234369278,0.2635921556122449,0.24182355403900146,0.0005270916160617369
4913,0.018814400295830872,0.4233191314354313,0.0028698979591836736,0.011738679846938776,0.037773266434669495,0.12665417729591838,0.09256217628717422,0.03437696649453127
5093,0.009428735009970358,0.2756532080082295,0.057118941326530615,0.0,0.04414331167936325,0.31943558673469385,0.265951007604599,0.004651324582764362
5116,0.03440982608157929,0.32411262466513696,0.08057637117346939,0.0034478635204081634,0.046188563108444214,0.017877072704081634,0.1161298155784607,0.008966521390979297
5278,0.00018750835861633644,0.2091933258416359,0.0023915816326530613,0.0034478635204081634,0.04037661850452423,0.7618383290816326,0.3396446704864502,5.604037275274151e-05
5297,0.0006315266415242388,0.20728233547339975,0.032525510204081634,0.013034119897959183,0.050211191177368164,0.680305325255102,0.2616423964500427,4.6402428939795033e-05
5304,0.03151299261335019,0.43810004965435895,0.00033880739795918367,0.0007971938775510204,0.056957073509693146,0.004603794642857143,0.11190468817949295,0.02196634773189637
5317,0.0017528636713252082,0.2584834550132833,0.006955516581632653,0.0023915816326530613,0.039409246295690536,0.03756776147959184,0.21266226470470428,0.0009519463303054146
5321,0.03194016904248766,0.5690752692350312,0.02375637755102041,5.978954081632653e-05,0.08617046475410461,0.048708545918367346,0.1284397542476654,0.06653776866829535
5399,0.00035094471359602353,0.20701984837335874,0.05104033801020408,0.0004185267857142857,0.035429179668426514,0.5877710459183674,0.3539019525051117,8.855670643412943e-05
5417,0.0007693958795790369,0.2491018018802424,0.43730070153061223,0.0,0.039870429784059525,0.030652104591836735,0.3391379117965698,0.0002403578900815354
5422,0.5172156145999808,0.9924078959327394,0.047951211734693876,0.0018933354591836734,0.03707552328705788,0.012097417091836735,0.10024002939462662,0.02887286550276479
5441,0.03018913541288415,0.36671310431118176,0.14439174107142858,0.0002192283163265306,0.04759318381547928,0.039939413265306124,0.18158836662769318,0.0005291282415613883
5450,0.003817896309068881,0.32449694503658166,0.5229791135204082,0.0,0.06098535656929016,0.023736447704081634,0.22271345555782318,0.0003442786083014138
5454,0.0022095602959115368,0.27087885478826845,0.007374043367346939,1.992984693877551e-05,0.0468134768307209,0.013432716836734694,0.3719068169593811,0.0004361509160682739
5509,1.0937095565604015e-05,0.17439910621301846,0.5278220663265306,0.03342235331632653,0.05394923314452171,0.32266422193877553,0.5743168592453003,1.0185453384628924e-05
5521,0.002635293398299751,0.26120136501030367,0.025510204081632654,0.0005381058673469387,0.037025608122348785,0.16220902423469388,0.2213425189256668,0.0047865078901134965
5526,0.010045699920706926,0.22138749604560704,0.0595703125,0.005181760204081632,0.03824608027935028,0.14945392219387754,0.2884249687194824,0.0015835896253658542
5553,0.00015974194787554444,0.17362810459837252,0.04779177295918367,0.025849011479591837,0.04541286453604698,0.1952327806122449,0.4900118410587311,5.4769816172384465e-06
5570,0.0022523657283243835,0.18083773097307348,0.18299585459183673,5.978954081632653e-05,0.04706878215074539,0.49374202806122447,0.33693361282348633,3.509013790611932e-05
5581,0.007815795090165913,0.22511527997833033,0.02955596301020408,0.07427853954081633,0.22091373801231384,0.07294323979591837,0.21544063091278076,0.0030759956664620095
5613,6.0312264967911925e-05,0.18194556216044316,0.2762476084183674,0.00528140943877551,0.04371311888098717,0.29747289540816324,0.5598945617675781,8.639945663189934e-07
5648,0.0004485558462616945,0.20298900261332975,0.015405771683673469,0.09761639030612244,0.05187796801328659,0.059869260204081634,0.3244554102420807,0.00029938892073989447
5745,0.011990983307370192,0.3682331458589053,0.15433673469387754,0.03260522959183673,0.035142309963703156,0.16330516581632654,0.2101343721151352,0.010177063279903784
5748,0.00021338863860095658,0.20563883408277844,0.16212930484693877,0.00027901785714285713,0.03715100139379501,0.6396085778061225,0.4274559020996094,1.527753517382471e-05
5750,7.852820085430277e-05,0.18351188878398178,0.2753308354591837,7.971938775510203e-05,0.04913600906729698,0.08559869260204081,0.5115678310394287,8.255579431498535e-06
5751,0.00033195390816193006,0.2223319733815302,0.01971061862244898,0.39150191326530615,0.03998861089348793,0.2098812181122449,0.3128563165664673,1.6056531227530213e-05
5752,0.001170104441057483,0.17998963373220467,0.1598174426020408,0.02060746173469388,0.060024019330739975,0.6317362882653061,0.30118653178215027,0.0003549911699391552
5757,0.0,0.16666322314049586,0.017558195153061226,0.00025908801020408165,0.04057570546865463,0.9798309948979592,0.5105470418930054,0.0
5774,0.0001224246751379178,0.26535475276665577,0.16374362244897958,0.018255739795918366,0.03495026379823685,0.36989795918367346,0.2261142134666443,0.0001698842953813308
5780,0.032479411740094985,0.3350594974843436,0.08179209183673469,0.0034279336734693877,0.04335096478462219,0.10666454081632654,0.09422871470451355,0.01761285262561248
5791,0.009932012223620624,0.3112856962891591,0.11704799107142858,0.008091517857142858,0.04845982789993286,0.17663823341836735,0.16689792275428772,0.0035583382991536973
5795,0.0004973709375387401,0.24392890666079314,0.013213488520408163,0.04563934948979592,0.036232542246580124,0.3496890943877551,0.2944863736629486,0.00048005248320643766
5802,0.010550072420247204,0.39448631016106994,0.18369339923469388,0.020527742346938774,0.04467906057834625,0.2209422831632653,0.25700244307518005,0.003312617993425916
5803,4.094528399480897e-08,0.16694003814161085,0.09072066326530612,0.0026307397959183672,0.04364501312375069,0.7952208227040817,0.5117479562759399,1.5390865345322533e-08
5804,0.00013959395391641388,0.19774359496886518,0.37149234693877553,0.001175860969387755,0.03765095770359039,0.3518016581632653,0.3103380501270294,5.0619376265295055e-05
6042,3.5007142067338874e-06,0.19336542011648267,0.002730389030612245,0.001992984693877551,0.0391567125916481,0.2856943558673469,0.24854552745819092,2.738512084920051e-05
6053,0.0014765586577699112,0.1906581162380835,0.0014349489795918368,0.0025111607142857145,0.03968142718076706,0.3136360012755102,0.19205144047737122,0.001115067467542534
6056,0.0008224243592239132,0.22292903234578923,0.03443877551020408,0.025689572704081634,0.039971973747015,0.10542889030612244,0.2266913801431656,0.0003756474481194566
6081,3.198904475886219,3.812991286055593,0.012197066326530613,9.964923469387755e-05,0.03374665603041649,0.016083386479591837,0.05887206643819809,49.514449191557546
6093,6.549324487971824e-08,0.16777520968099563,0.007752710459183673,0.0005779655612244898,0.06719960272312164,0.378109056122449,0.47918054461479187,2.692770860914877e-09
6188,0.0182885317474971,0.4656148902853684,0.01805644132653061,0.08163265306122448,0.03668724000453949,0.10518973214285714,0.2532002031803131,0.006531247397756703
6305,4.90042680646568e-05,0.1904724682047439,0.01251594387755102,0.001634247448979592,0.043202780187129974,0.6572066326530612,0.41841748356819153,0.00013548895395549008
6363,0.0027490927954813525,0.32392497947808807,0.011579241071428572,0.00607860331632653,0.047982726246118546,0.12330596301020408,0.10314665734767914,0.012041114038204143
6368,0.001631788519771801,0.3109819840467052,0.04434390943877551,0.03812579719387755,0.04666735604405403,0.14050542091836735,0.2516982853412628,0.0008824641513409052
6373,0.000253805111395774,0.21990367716361026,0.029715401785714284,0.0004384566326530612,0.04472452774643898,0.05000398596938776,0.27886709570884705,8.489895138037474e-07
6462,0.02571738117562714,0.8104605212977514,0.0274234693877551,0.008769132653061224,0.06658507883548737,0.018494897959183673,0.15382146835327148,0.05268048313212443
6494,0.00014133188003730588,0.24753614851326255,0.0010363520408163266,0.001016422193877551,0.05298449471592903,0.03126992984693878,0.4195955693721771,0.0001776594691721251
6522,2.757490023310017e-05,0.20010234571111485,0.04270966198979592,0.005440848214285714,0.061550337821245193,0.06728316326530612,0.33100569248199463,2.1363703345012767e-05
6541,8.41192333411464e-06,0.17973852000196922,1.992984693877551e-05,0.03276466836734694,0.10043121129274368,0.2050183354591837,0.32267627120018005,8.001907707269425e-07
6558,0.026374231394957783,0.7877156059606056,0.007653061224489796,0.019909917091836735,0.05379289388656616,0.07798549107142858,0.07165491580963135,0.3602476760283787
6620,0.00021283299165781027,0.22768335201982437,0.003308354591836735,0.037029655612244895,0.036673419177532196,0.6524832589285714,0.40887123346328735,3.759903602473989e-05
6626,0.0026999341226594305,0.4164767878193062,3.985969387755102e-05,0.02419483418367347,0.04100332409143448,0.1602160395408163,0.16569143533706665,0.006535001196074124
6631,0.003075152367733225,0.36961614184896163,0.09408880739795919,0.008848852040816327,0.038727812469005585,0.248046875,0.1782585084438324,9.828506006512262e-05
6634,0.02864641105932534,1.0029455443345086,0.0009367028061224489,0.011419802295918368,0.03928083926439285,0.15754544005102042,0.1589098423719406,0.008094758414268871
6654,0.0,0.16666322314049586,0.007035235969387755,0.005819515306122449,0.06293447315692902,0.9726363201530612,0.6091237664222717,0.0
6655,1.3921487994342307e-05,0.18513985818797923,0.0,0.21324936224489796,0.03610927611589432,0.5639748086734694,0.34178048372268677,4.853036550980155e-05
6657,0.0001088370449474895,0.29648908699374454,0.05624202806122449,0.14726163903061223,0.05333183333277702,0.37143255739795916,0.22320836782455444,2.111038772456308e-05
6664,0.10866564721584923,1.1631051518486775,5.978954081632653e-05,0.11908083545918367,0.03903621435165405,0.09905133928571429,0.16042950749397278,0.06935723223559476
6673,0.01192102262546362,0.5210638293371578,0.1132015306122449,0.0001793686224489796,0.03749319911003113,0.09223533163265306,0.18645091354846954,0.005836596611672359
6744,0.0006475775934322891,0.22126572440293624,0.024792729591836735,0.09143813775510204,0.046779125928878784,0.6290856186224489,0.31083372235298157,0.00025067944938596406
6747,0.011029262616715505,0.6831167076666885,0.00759327168367347,0.01598373724489796,0.039445213973522186,0.06094547193877551,0.11470957100391388,0.044344300381223875
6759,0.002996161661176182,0.27264191958075856,0.060427295918367346,0.004603794642857143,0.03737449273467064,0.07407924107142858,0.31554678082466125,0.0008428340961838886
6778,0.0003115520218183761,0.24725189670048744,0.010801977040816327,0.021324936224489797,0.0353529192507267,0.6886758609693877,0.3848094642162323,4.1021454072678816e-05
6787,0.008729618806064028,0.41534239733948664,0.0010562818877551021,0.09024234693877552,0.04299990087747574,0.17199457908163265,0.1572517305612564,0.016713175404250123
6797,2.863809397118256e-05,0.18438240428554104,0.44471460459183676,0.013871173469387755,0.03648202121257782,0.20655293367346939,0.48899346590042114,9.738319137598381e-06
6824,0.000791886977843496,0.24627251778794376,0.23214285714285715,0.00980548469387755,0.03809977322816849,0.06548947704081633,0.34508809447288513,0.0007748740612486512
6857,0.01346098026008138,0.33552275023582573,0.025111607142857144,0.012316645408163265,0.04533396661281586,0.22433035714285715,0.15928982198238373,0.0014519592804063933
6873,0.0003026151090937847,0.21521248751489147,0.00047831632653061223,0.05624202806122449,0.04028124362230301,0.43168048469387754,0.31507325172424316,0.0008542567978232037
6876,0.0006094164233102415,0.31405526585432963,0.010841836734693877,0.021863042091836735,0.0442076176404953,0.06232063137755102,0.31817224621772766,5.146314728151293e-05
6892,3.514447958775422e-05,0.16812266817070065,0.32190688775510207,0.01518654336734694,0.03608695790171623,0.4050342793367347,0.5144532918930054,3.5917205410886786e-06
6911,7.341763590696143e-10,0.16667055927156732,0.21165497448979592,0.0016741071428571428,0.053023774176836014,0.6969467474489796,0.6082732081413269,1.9252321440531856e-10
6919,4.785758254237002e-05,0.19320144054953675,0.05992904974489796,0.006636639030612245,0.036039382219314575,0.7481465242346939,0.3684382438659668,6.741529594874734e-06
6968,5.472427840416943e-05,0.18926701437059384,0.03784677933673469,0.037228954081632654,0.038797058165073395,0.16448102678571427,0.393167108297348,0.00018541085802080821
6975,0.00010008562751505128,0.23848117846397138,0.13030133928571427,0.08129384566326531,0.04554161801934242,0.4315609056122449,0.3233444094657898,3.094444233735884e-05
6976,0.0018708174484207006,0.28346275387438563,0.12013711734693877,0.0007573341836734694,0.03842362016439438,0.1683673469387755,0.21903115510940552,0.0009999116620483125
6982,2.4903597878051614e-05,0.26062525361159156,0.05881297831632653,0.031369579081632654,0.03789183124899864,0.26345264668367346,0.19541269540786743,0.001472792725126215
6990,1.8191403721600187e-05,0.18427071604243106,0.04844945790816327,0.0014349489795918368,0.04108613356947899,0.7687539859693877,0.38577306270599365,1.1160365382452783e-06
6992,0.00024050625356229074,0.18533667215985544,0.014130261479591837,0.0064572704081632655,0.04887056350708008,0.2659239477040816,0.32188957929611206,8.929381320250006e-06
7013,0.03169874952912444,0.3105301999188024,9.964923469387755e-05,0.0020129145408163264,0.03656715899705887,0.2680165816326531,0.14550913870334625,0.01618468402225874
7019,0.016527397478065534,0.31438987946096925,0.0,0.028300382653061226,0.06746651232242584,0.15182557397959184,0.11556373536586761,0.0019063956599814713
7025,0.00999458582821902,0.2815853770536372,7.971938775510203e-05,0.005500637755102041,0.03628389537334442,0.2018096301020408,0.19840657711029053,0.014869207506980908
7029,0.0014847134877022654,0.2643347888223834,0.04595822704081633,0.029715401785714284,0.04563666135072708,0.5124960140306123,0.2590894103050232,0.00012046404617286347
7062,0.00028659618411765067,0.18091439348176905,0.1735889668367347,0.006357621173469388,0.04239841550588608,0.4983657525510204,0.3939949870109558,2.012949412964693e-05
7081,1.686492605528327e-06,0.1713021538376727,0.15676817602040816,0.003268494897959184,0.040536295622587204,0.27028858418367346,0.3985421061515808,1.4405717740529334e-07
7103,0.008540805994593325,0.27089477605813805,0.0,0.05397002551020408,0.050091732293367386,0.22805723852040816,0.20727621018886566,0.014892166063258848
7105,0.005053651633559744,0.29939101760518605,0.011937978316326531,0.01038345025510204,0.04570654407143593,0.258609693877551,0.14662514626979828,0.0005014520063313867
7106,0.0004222626164898096,0.2039738178744275,0.01731903698979592,0.08998325892857142,0.04214486479759216,0.4344507334183674,0.30090177059173584,2.9346414256108132e-05
7128,0.002279355205303724,0.3048862417319558,0.13107860331632654,0.06963488520408163,0.04268588125705719,0.17859135841836735,0.2492079883813858,0.0022732022436162823
7175,4.0584290422587223e-07,0.16710857776704174,0.11407844387755102,0.034677933673469385,0.0380270779132843,0.8040896045918368,0.4539888799190521,7.883160002923248e-08
