img_id,cattr_color_red_ratio,cattr_color_yellow_ratio,cattr_color_blue_ratio,cattr_sat_mean,cattr_texture_entropy,cattr_fg_area_ratio,cattr_fg_aspect_ratio,cattr_symmetry_lr,cattr_grad_anisotropy,cattr_hu1,cattr_hu2
2357,0.22879464285714285,0.003946109693877551,0.15431680484693877,0.4055456817150116,4.1829799631055185,0.6357820471938775,1.0,0.854943037033081,0.007597305187652317,0.21219688919313678,0.0008963943578722308
2594,0.015465561224489796,0.0002192283163265306,0.025729432397959183,0.2490730732679367,3.82612303232306,0.5639947385204082,1.0138248847926268,0.8378587365150452,0.1308278474845366,0.2094547027350856,0.001298619517778442
2668,0.00047831632653061223,0.2136280293367347,0.0022122130102040817,0.29227393865585327,4.133914116435567,0.5948860012755102,1.0,0.7954963445663452,0.05839988205675287,0.29118320620134014,0.0021753668649538813
2689,0.0001992984693877551,0.5219029017857143,0.0,0.5175552368164062,4.464468729957622,0.945930325255102,1.0,0.7938022017478943,0.07595842521829449,0.16891463929925568,1.5516215305160693e-06
2718,0.033522002551020405,0.007752710459183673,0.0001793686224489796,0.4658246338367462,3.4971910160738666,0.8976004464285714,1.0,0.857085645198822,0.0683936354991299,0.18504720520887175,1.5731527048953823e-05
2723,0.03846460459183673,0.4809470663265306,0.01943160076530612,0.2471727877855301,3.957750348899863,0.6710977359693877,1.0,0.8637439012527466,0.07270572956811379,0.26466065365519975,0.0005692397514263844
2765,0.030711894132653062,0.023816167091836735,0.0,0.13157139718532562,3.2476318512159743,0.2621572066326531,0.9770642201834863,0.7015321850776672,0.16796592844720468,0.40331267411220567,0.048220242079990136
3022,0.00430484693877551,0.001096141581632653,0.002032844387755102,0.07908570021390915,3.4532106623741425,0.15479512117346939,0.9433962264150944,0.8670027256011963,0.09767611849810338,0.5743008618199652,0.1344301399758584
3080,0.020049426020408163,0.0013552295918367347,0.28431919642857145,0.23356960713863373,4.836700686260593,0.42360889668367346,1.0,0.7389624118804932,0.10246355144882481,0.2725440488445716,0.013570123543347393
3134,0.0,0.8205516581632653,0.0,0.6675930619239807,4.1200714036401225,0.9628109056122449,1.0,0.8545721173286438,0.004800488555722942,0.1667324144233195,3.043923033906691e-07
3135,0.0005181760204081633,0.15296157525510204,0.0,0.44824475049972534,4.740901128446454,0.7178132971938775,1.0,0.7175799608230591,0.01620944358432747,0.21425338937034386,0.001325081631370815
3164,0.00015943877551020407,0.03886320153061224,0.0003985969387755102,0.3112061023712158,4.503106028160421,0.6774154974489796,1.0,0.7637911438941956,0.09519252699023358,0.20486885249188358,0.00021736272821893337
3170,0.04878826530612245,0.12601642219387754,0.00011957908163265306,0.3880052864551544,4.709337846388385,0.7947823660714286,1.0,0.7461969256401062,0.07718146997185879,0.1986181011554829,0.00025341651734636124
3184,0.0047831632653061226,0.13817362882653061,1.992984693877551e-05,0.7002971172332764,4.232378928110272,0.9409279336734694,1.0,0.7996340394020081,0.05717160684208128,0.1732869197106274,9.34337269753818e-07
3187,0.013173628826530613,0.31423389668367346,0.0,0.43925145268440247,4.589093276486361,0.7187300701530612,1.0,0.7904551029205322,0.02997814169961945,0.18845314022840123,0.0030763702342701707
3281,0.018255739795918366,0.051080197704081634,0.00015943877551020407,0.41112133860588074,4.656154038198258,0.7101602359693877,1.0,0.7936972975730896,0.06244745089733144,0.23938656729877772,0.000637428859672321
3284,0.026247608418367346,0.061423788265306124,0.017199457908163265,0.3350377678871155,4.005421916761065,0.7057955994897959,1.0,0.8459979295730591,0.06818291258945265,0.2652884668284845,0.00012451888093158723
3292,0.04545998086734694,0.05781648596938776,0.007912149234693877,0.2787245213985443,4.64707636168985,0.5661471619897959,1.0,0.7935292720794678,0.024707925202848213,0.2973259512632578,0.00023582686339702742
3360,0.01642219387755102,3.985969387755102e-05,0.029017857142857144,0.18317648768424988,4.845926615285336,0.2663424744897959,1.0689655172413792,0.7153628468513489,0.05928143004366341,0.34247890333424746,2.189210026998222e-05
3376,0.001833545918367347,0.0010363520408163266,0.09093989158163265,0.18314124643802643,3.8366687094189187,0.41539779974489793,1.0,0.8171457648277283,0.08666046855951309,0.3212666304919085,0.003525760366769594
3381,0.02423469387755102,0.0015744579081632653,0.05855389030612245,0.14816811680793762,4.182644037543056,0.23644770408163265,1.0,0.8106881380081177,0.18710179388352272,0.4440263855597565,0.02267476909725394
3462,0.006796077806122449,0.0001992984693877551,0.016262755102040817,0.09717973321676254,4.080530013525668,0.0673030931122449,1.4473684210526316,0.8916833996772766,0.1627341735835633,1.1871125532427271,0.6070936439847677
3585,0.021683673469387755,0.00023915816326530612,1.992984693877551e-05,0.09421667456626892,3.844203533208405,0.13881138392857142,1.0346534653465347,0.8893054127693176,0.14445895174994453,0.486080460709026,0.0033136556374480843
3620,0.0,0.00011957908163265306,0.55859375,0.276012122631073,4.786762859544796,0.5940489477040817,1.0,0.7721763849258423,0.25439133647637224,0.235291947274028,0.0005410141947555302
3640,0.0,0.0007573341836734694,0.03354193239795918,0.0800224021077156,4.371700329411615,0.09259406887755102,1.1458333333333333,0.8386052846908569,0.040361245178985025,1.2406971452235556,0.7811801213509062
3702,0.0,0.003009406887755102,5.978954081632653e-05,0.03988431394100189,4.000657371065181,0.02556999362244898,1.1923076923076923,0.8387182950973511,0.1003669817393064,2.7203793073304734,3.7732230858221163
3751,0.015106823979591837,0.002152423469387755,0.09847337372448979,0.14156663417816162,4.3962254714983,0.19941804846938777,1.0,0.78653883934021,0.13687685817251607,0.8899716780867972,0.09989618942954347
4288,0.0034080038265306123,0.0,0.1595184948979592,0.16766482591629028,2.8993523332823807,0.1637236926020408,0.95,0.7992115616798401,0.03651605318288255,0.39019010664056497,0.045150959769494264
4411,0.00013950892857142856,0.042071906887755105,0.0012755102040816326,0.12118380516767502,4.628302065287996,0.22809709821428573,1.0,0.7461841106414795,0.20381858659998153,0.699206687347004,0.012700277621416279
4474,0.0001793686224489796,0.1084781568877551,0.00047831632653061223,0.22797393798828125,3.018758570853407,0.37075494260204084,1.0328638497652582,0.7665481567382812,0.19113508110627075,0.2476140555126221,0.012872447113638427
4602,0.0008569834183673469,0.3839485012755102,0.00874920280612245,0.5370107293128967,4.289718712880995,0.6948142538265306,1.0,0.7813283205032349,0.03644861169016345,0.26098300182718204,0.0005778120892711264
4613,0.0010363520408163266,0.15481505102040816,0.2320830676020408,0.3736664056777954,4.674605271621585,0.7507174744897959,1.0,0.7359774112701416,0.10861404989224727,0.22592725716454903,7.317532828760621e-05
4624,0.017538265306122448,0.017119738520408163,0.02517139668367347,0.1173790693283081,4.2703161207908025,0.42623963647959184,1.0,0.7724699378013611,0.06567428788908543,0.39929781433926903,0.005090054927471416
4635,5.978954081632653e-05,0.017418686224489797,0.002072704081632653,0.15728214383125305,4.309093671733123,0.36192602040816324,0.9409090909090909,0.7371397018432617,0.07535047760616978,0.29337226161294866,0.004831397393580331
4675,0.0007772640306122449,0.07971938775510204,0.0,0.3392304480075836,4.437890984883939,0.7237125318877551,1.0,0.8106644153594971,0.05483586740671006,0.2613571607583337,0.0001624215535804098
4700,0.00027901785714285713,0.18634406887755103,0.04235092474489796,0.24182355403900146,4.590989733184951,0.5346779336734694,1.0,0.7705411911010742,0.06879474423395908,0.311484696475672,0.0006697782686507345
4913,0.011738679846938776,0.0028698979591836736,0.001295440051020408,0.09256217628717422,4.509823499850313,0.1705596301020408,1.1393939393939394,0.8092883825302124,0.08269281743644492,0.4233191314354313,0.018814400295830872
5093,0.0,0.057118941326530615,0.0,0.265951007604599,3.4963890390715626,0.3803810586734694,0.9354838709677419,0.8642239570617676,0.015397111920529534,0.2756532080082295,0.009428735009970358
5116,0.0034478635204081634,0.08057637117346939,3.985969387755102e-05,0.1161298155784607,4.516562446698751,0.11286272321428571,0.821917808219178,0.8631654381752014,0.15568460379259916,0.32411262466513696,0.03440982608157929
5278,0.0034478635204081634,0.0023915816326530613,0.0005381058673469387,0.3396446704864502,4.667210023075987,0.8082948022959183,1.0,0.8013747930526733,0.03117391409461956,0.2091933258416359,0.00018750835861633644
5297,0.013034119897959183,0.032525510204081634,0.0,0.2616423964500427,4.352423634038876,0.7579719387755102,1.0,0.8056838512420654,0.0624978369869448,0.20728233547339975,0.0006315266415242388
5304,0.0007971938775510204,0.00033880739795918367,0.01273517219387755,0.11190468817949295,4.176861547067234,0.22963169642857142,0.9953051643192489,0.7379356622695923,0.04542532525216283,0.43810004965435895,0.03151299261335019
5317,0.0023915816326530613,0.006955516581632653,0.08071588010204081,0.21266226470470428,4.049898383804011,0.5468949298469388,1.0,0.8671141862869263,0.036357608866695264,0.2584834550132833,0.0017528636713252082
5321,5.978954081632653e-05,0.02375637755102041,0.09295280612244898,0.1284397542476654,4.718120134000074,0.3005420918367347,1.0,0.7734118700027466,0.0773498850230995,0.5690752692350312,0.03194016904248766
5399,0.0004185267857142857,0.05104033801020408,1.992984693877551e-05,0.3539019525051117,4.796963242566912,0.7982302295918368,1.0,0.7390809655189514,0.0609604058148651,0.20701984837335874,0.00035094471359602353
5417,0.0,0.43730070153061223,0.005998883928571429,0.3391379117965698,4.104102246268854,0.7299306441326531,1.0,0.8682560324668884,0.058715439873859465,0.2491018018802424,0.0007693958795790369
5422,0.0018933354591836734,0.047951211734693876,0.009765625,0.10024002939462662,4.559375686054629,0.13976801658163265,1.0188679245283019,0.8101179599761963,0.08146262067784521,0.9924078959327394,0.5172156145999808
5441,0.0002192283163265306,0.14439174107142858,0.06800063775510204,0.18158836662769318,4.477560978482478,0.33492107780612246,0.990909090909091,0.7230455875396729,0.08644400819132299,0.36671310431118176,0.03018913541288415
5450,0.0,0.5229791135204082,0.00027901785714285713,0.22271345555782318,4.026078651800937,0.5448222257653061,1.0,0.8523462414741516,0.020392513545356813,0.32449694503658166,0.003817896309068881
5454,1.992984693877551e-05,0.007374043367346939,0.0787826849489796,0.3719068169593811,4.638056502161218,0.5503029336734694,1.0,0.7268743515014648,0.17759849050346319,0.27087885478826845,0.0022095602959115368
5509,0.03342235331632653,0.5278220663265306,7.971938775510203e-05,0.5743168592453003,4.38705693995234,0.9217753507653061,1.0,0.773405134677887,0.05164096269475157,0.17439910621301846,1.0937095565604015e-05
5521,0.0005381058673469387,0.025510204081632654,0.02228156887755102,0.2213425189256668,4.180892791506986,0.3844467474489796,1.0,0.8199456334114075,0.1285828964675271,0.26120136501030367,0.002635293398299751
5526,0.005181760204081632,0.0595703125,0.010841836734693877,0.2884249687194824,4.16816706447424,0.4448341836734694,1.0,0.796751856803894,0.0817442483276215,0.22138749604560704,0.010045699920706926
5553,0.025849011479591837,0.04779177295918367,0.0400390625,0.4900118410587311,3.9299524031075785,0.8758769132653061,1.0,0.8452632427215576,0.004395331281076429,0.17362810459837252,0.00015974194787554444
5570,5.978954081632653e-05,0.18299585459183673,0.0,0.33693361282348633,4.553521094957066,0.7491230867346939,1.0,0.7523465156555176,0.009672953033546391,0.18083773097307348,0.0022523657283243835
5581,0.07427853954081633,0.02955596301020408,0.19535235969387754,0.21544063091278076,2.9165778520610117,0.453304368622449,0.9863636363636363,0.655301034450531,0.10392874215401278,0.22511527997833033,0.007815795090165913
5613,0.00528140943877551,0.2762476084183674,0.010483099489795918,0.5598945617675781,4.347131066322955,0.8704161352040817,1.0,0.8224065899848938,0.0005832784902604298,0.18194556216044316,6.0312264967911925e-05
5648,0.09761639030612244,0.015405771683673469,0.06098533163265306,0.3244554102420807,4.5795173040056305,0.7802734375,1.0,0.8139621019363403,0.10831871986892617,0.20298900261332975,0.0004485558462616945
5745,0.03260522959183673,0.15433673469387754,0.004424426020408163,0.2101343721151352,4.642017345335706,0.4210578762755102,1.0,0.7864958643913269,0.12832081680436744,0.3682331458589053,0.011990983307370192
5748,0.00027901785714285713,0.16212930484693877,0.0,0.4274559020996094,4.684647545416148,0.8193558673469388,1.0,0.7490828037261963,0.11741459331809746,0.20563883408277844,0.00021338863860095658
5750,7.971938775510203e-05,0.2753308354591837,0.0042849170918367345,0.5115678310394287,4.3511360555643535,0.8815768494897959,1.0,0.8021047115325928,0.025866740810424078,0.18351188878398178,7.852820085430277e-05
5751,0.39150191326530615,0.01971061862244898,0.0,0.3128563165664673,4.619080080969732,0.7626554528061225,1.0,0.7915613055229187,0.06775749548548493,0.2223319733815302,0.00033195390816193006
5752,0.02060746173469388,0.1598174426020408,0.0,0.30118653178215027,3.955958394059052,0.8365752551020408,1.0,0.8521255254745483,0.11517385072127154,0.17998963373220467,0.001170104441057483
5757,0.00025908801020408165,0.017558195153061226,0.0,0.5105470418930054,4.144581777313886,0.9646045918367347,1.0,0.8567681908607483,0.193934291135866,0.16666322314049586,0.0
5774,0.018255739795918366,0.16374362244897958,0.00029894770408163266,0.2261142134666443,4.355661563965144,0.5687579719387755,1.0,0.8316704630851746,0.07394226288296948,0.26535475276665577,0.0001224246751379178
5780,0.0034279336734693877,0.08179209183673469,0.0001992984693877551,0.09422871470451355,4.109888034833023,0.18504862882653061,1.03125,0.8654146194458008,0.04124375524818209,0.3350594974843436,0.032479411740094985
5791,0.008091517857142858,0.11704799107142858,0.0007374043367346938,0.16689792275428772,4.35388818947255,0.3242984693877551,0.9727272727272728,0.7988893985748291,0.047972010519012696,0.3112856962891591,0.009932012223620624
5795,0.04563934948979592,0.013213488520408163,0.013532366071428572,0.2944863736629486,4.728074053575357,0.557975924744898,1.0,0.7823543548583984,0.14390534966418903,0.24392890666079314,0.0004973709375387401
5802,0.020527742346938774,0.18369339923469388,0.001295440051020408,0.25700244307518005,4.653192906217505,0.4688695790816326,1.0,0.7702105641365051,0.07890580431402709,0.39448631016106994,0.010550072420247204
5803,0.0026307397959183672,0.09072066326530612,0.0,0.5117479562759399,4.145330050276874,0.9629304846938775,1.0,0.8332569003105164,0.0031369223839669107,0.16694003814161085,4.094528399480897e-08
5804,0.001175860969387755,0.37149234693877553,0.0,0.3103380501270294,4.670139243072018,0.7649075255102041,1.0,0.7936576008796692,0.04367931256925263,0.19774359496886518,0.00013959395391641388
6042,0.001992984693877551,0.002730389030612245,0.4193638392857143,0.24854552745819092,4.2241797684490665,0.736945950255102,1.0,0.7704414129257202,0.13056986348337543,0.19336542011648267,3.5007142067338874e-06
6053,0.0025111607142857145,0.0014349489795918368,0.0,0.19205144047737122,4.057255382015587,0.3454440369897959,0.8538812785388128,0.795550525188446,0.06575917484126818,0.1906581162380835,0.0014765586577699112
6056,0.025689572704081634,0.03443877551020408,0.007174744897959184,0.2266913801431656,4.689231496332304,0.4406887755102041,1.004566210045662,0.7392053604125977,0.06214212892641725,0.22292903234578923,0.0008224243592239132
6081,9.964923469387755e-05,0.012197066326530613,0.002331792091836735,0.05887206643819809,4.22131097107456,0.019092793367346938,1.4785714285714286,0.8210785984992981,0.0696942785825651,3.812991286055593,3.198904475886219
6093,0.0005779655612244898,0.007752710459183673,0.04665577168367347,0.47918054461479187,4.091613461774625,0.9604990433673469,1.0,0.8086151480674744,0.01063375548021235,0.16777520968099563,6.549324487971824e-08
6188,0.08163265306122448,0.01805644132653061,0.07655054209183673,0.2532002031803131,4.843008172252348,0.35371492346938777,1.0,0.6866917014122009,0.11867429085766573,0.4656148902853684,0.0182885317474971
6305,0.001634247448979592,0.01251594387755102,0.04651626275510204,0.41841748356819153,4.4915418747406335,0.8154695471938775,1.0,0.8142092227935791,0.059220142824785556,0.1904724682047439,4.90042680646568e-05
6363,0.00607860331632653,0.011579241071428572,0.012755102040816327,0.10314665734767914,4.254038225277277,0.2181720344387755,0.9856459330143541,0.7656747102737427,0.01097211728627824,0.32392497947808807,0.0027490927954813525
6368,0.03812579719387755,0.04434390943877551,0.08199139030612244,0.2516982853412628,4.6592537542048245,0.4536033163265306,1.0,0.7840928435325623,0.19560282862583891,0.3109819840467052,0.001631788519771801
6373,0.0004384566326530612,0.029715401785714284,0.00015943877551020407,0.27886709570884705,3.926254988680287,0.7815688775510204,1.0,0.7982804179191589,0.05099327274046244,0.21990367716361026,0.000253805111395774
6462,0.008769132653061224,0.0274234693877551,0.04745296556122449,0.15382146835327148,3.0220720378071046,0.11730707908163265,1.0,0.9014096260070801,0.03936426395451621,0.8104605212977514,0.02571738117562714
6494,0.001016422193877551,0.0010363520408163266,0.6392299107142857,0.4195955693721771,3.2280674029425525,0.7144052933673469,1.0,0.8290719389915466,0.20807570150930457,0.24753614851326255,0.00014133188003730588
6522,0.005440848214285714,0.04270966198979592,0.6272520727040817,0.33100569248199463,3.7610408194669285,0.8354591836734694,1.0,0.7991750240325928,0.12024285384718804,0.20010234571111485,2.757490023310017e-05
6541,0.03276466836734694,1.992984693877551e-05,0.5283402423469388,0.32267627120018005,2.9326451362303683,0.9111527423469388,1.0,0.89705491065979,0.0001318549524167067,0.17973852000196922,8.41192333411464e-06
6558,0.019909917091836735,0.007653061224489796,0.0,0.07165491580963135,3.520328731859297,0.09935028698979592,1.07035175879397,0.7729141712188721,0.03072794709328919,0.7877156059606056,0.026374231394957783
